index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
156,4.741551638,4.762445927,4.797597408,4.792232037,4.775127411,4.773897648,4.801860332,4.751917839,4.76287365,4.754584312,5.229338646
157,4.976394785,4.973547935,4.986303806,4.989803314,4.991974354,4.949901581,4.952808857,4.96871233,5.009964943,4.962760448,4.983507156
158,4.731542968,4.717648983,4.714450836,4.713331223,4.715385914,4.698094368,4.712908745,4.715963364,4.716283321,4.728245735,4.714465141
159,4.712994492,4.717648983,4.714450836,4.713331223,4.715385914,4.698094368,4.712908745,4.715963364,4.716283321,4.728245735,4.714465141
160,4.725588427,4.717648983,4.714450836,4.713331223,4.715385914,4.698094368,4.712908745,4.715963364,4.716283321,4.728245735,4.714465141
161,4.68728812,4.717648983,4.714450836,4.713331223,4.715385914,4.698094368,4.712908745,4.715963364,4.716283321,4.728245735,4.714465141
162,5.003994171,4.991673946,5.002630234,4.992122173,5.016070843,5.003175259,5.004795551,5.00112915,5.001722336,5.010054111,5.006389141
163,4.915772256,4.916492939,4.802202225,4.903164387,4.912403107,4.894702911,4.915575981,4.909498692,4.873015404,4.893655777,4.907849789
164,4.762388085,4.738561153,4.737647533,4.752599239,4.681546211,4.740689278,4.731959343,4.742564678,4.7572155,4.754196644,4.279121876
165,4.629690425,4.636245728,4.633075714,4.648036003,4.635196209,4.642730236,4.656182289,4.634006023,4.632632256,4.985458851,4.625940323
166,4.529645162,4.594033718,4.939862251,4.535301208,4.547471523,4.566410542,4.555215836,4.550839424,4.56017971,4.556379795,4.559525013
167,4.527463729,4.581110954,5.077755928,4.534798145,4.544772625,4.546488285,4.540055752,4.577860355,4.579893589,4.592983723,4.591920853
168,4.782159076,4.786132813,4.791233063,4.793558121,4.784716129,4.802222252,4.770548344,4.787456512,4.789573193,4.790787697,4.94478035
169,4.889273532,4.883658409,4.87800169,4.774377346,4.893499374,4.894680977,4.876352787,4.889622688,4.889838696,4.869823933,4.89181757
170,5.201596941,5.200200558,5.202652931,5.184745312,5.187107086,5.203455448,5.198757648,4.965129852,5.201139927,5.199663639,5.207058907
171,4.461613162,4.505776405,4.518692493,4.556496143,4.480752468,4.839831829,4.496247292,4.478626728,4.53039217,4.498466015,4.48662281
