SAMFid,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
382,10.73222222,-1.881550926,10.73222222,0.483078704,0.388675564,162.141,152.061,162.0528234,64,0,0.340694692,-0.454808478,0.454808478,0.340694692,1.727272727,2.272727273,2.454545455,16.59237637,9.989505582,2.518921545,-2.161132674,2.245538432,-2.433735382,5.817230465,-0.154872432,2.795631244,175.8114561,8.64626437,6.019944687,6.019944687,4.997235793,3.222240763,3.222240763,2.718694139,2.718694139,1.779699648,1.779699648,0.941065433,0.941065433,-0.65,266.9311764,8.446618357,2.438647607,1.108129535,63.21589903,20.05644514,6.103966388,11.7050172,0,0,5.969305288,0,4.794537184,0,0,0,6.9237372,0,6.606881965,24.85098232,5.969305288,0,0,0,24.73272079,6.606881965,0,0,0,0,0,0,0,45.70475302,9.531400138,0,6.9237372,0,0,0,0,86.99,30.38517084,9.901064579,0,0,0,6.9237372,0,0,0,4.736862954,10.21305479,4.449074074,0,10.73222222,26.86675926,-1.881550926,-0.899027778,0,-2.349537037,0.665393519,0,0.833333333,11,3,5,0,1,1,0,0,0,5,3,5,1,0,1,1,1,-1.984,33.5964,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,10.73222222,-1.881550926,10.73222222,0.483078704,0.388675564,162.141,152.061,162.0528234,64,0,0.340694692,-0.454808478,0.454808478,0.340694692,1.727272727,2.272727273,2.454545455,16.59237637,9.989505582,2.518921545,-2.161132674,2.245538432,-2.433735382,5.817230465,-0.154872432,2.795631244,175.8114561,8.64626437,6.019944687,6.019944687,4.997235793,3.222240763,3.222240763,2.718694139,2.718694139,1.779699648,1.779699648,0.941065433,0.941065433,-0.65,266.9311764,8.446618357,2.438647607,1.108129535,63.21589903,20.05644514,6.103966388,11.7050172,0,0,5.969305288,0,4.794537184,0,0,0,6.9237372,0,6.606881965,24.85098232,5.969305288,0,0,0,24.73272079,6.606881965,0,0,0,0,0,0,0,45.70475302,9.531400138,0,6.9237372,0,0,0,0,86.99,30.38517084,9.901064579,0,0,0,6.9237372,0,0,0,4.736862954,10.21305479,4.449074074,0,10.73222222,26.86675926,-1.881550926,-0.899027778,0,-2.349537037,0.665393519,0,0.833333333,11,3,5,0,1,1,0,0,0,5,3,5,1,0,1,1,1,-1.984,33.5964,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,9.07787037,-0.936666667,9.07787037,0.088796296,0.404845282,148.158,136.062,148.0735589,60,0,0.157091053,-0.390126288,0.390126288,0.157091053,1.3,1.9,2.4,16.6200052,10.03107144,2.321494732,-2.321196769,2.17275033,-2.461304018,4.78403882,-0.226199618,2.487265641,104.3154438,7.723614639,5.766396935,5.766396935,4.609060905,3.306514707,3.306514707,2.58949362,2.58949362,1.690031362,1.690031362,1.04268171,1.04268171,-0.16,153.1815603,7.941626016,2.836692171,1.461900826,59.05437693,20.05644514,6.103966388,6.290026729,0,0,0,0,0,0,0,0,6.9237372,6.420821623,12.20793278,20.05644514,0,0,0,0,37.94648472,0,0,0,0,0,0,0,0,39.92150808,4.736862954,0,13.34455882,0,0,0,0,69.92,24.60192589,0,0,6.420821623,0,0,0,6.9237372,0,0,20.05644514,4.814351852,0,0,26.98083333,0,0,0,-3.069259259,1.607407407,0,1,10,3,4,0,1,1,0,0,0,4,3,4,0,0,1,1,1,-1.1646,33.1844,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,10.59814815,-0.671481481,10.59814815,0.018518519,0.431973336,155.161,146.089,155.0807099,60,0,0.270720027,-0.38170432,0.38170432,0.270720027,1.636363636,2.181818182,2.363636364,16.14709967,10.41437881,2.130771996,-1.952763448,2.08031178,-2.168128367,5.949050831,0.0996561,3.294579813,302.0665762,8.593858127,6.034726289,6.034726289,5.03658126,2.934100495,2.934100495,2.127117262,2.127117262,1.357794706,1.357794706,0.742680651,0.742680651,-1.72,283.6616205,7.387758621,2.151972318,0.977231014,62.95139745,17.31000522,5.824404498,11.51179077,0,5.907179729,0,4.794537184,9.660080962,0,0,0,6.9237372,0,0,4.794537184,11.72504251,0,9.660080962,5.733667477,6.9237372,11.57633775,11.51833249,0,0,17.31000522,5.817862778,0,0,15.56726069,0,6.9237372,16.31286968,0,0,0,0,112.95,5.907179729,4.794537184,0,11.51179077,5.824404498,4.676102441,0,6.9237372,0,4.983978521,17.31000522,1.111203704,0,14.34583333,0,10.34398148,5.23787037,0,0,1.627777778,0,0.2,11,6,6,0,0,0,0,1,1,5,3,6,1,0,0,0,1,-1.41358,40.0447,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
386,9.873620008,-1.491481481,9.873620008,0.20662037,0.278523624,194.187,180.075,194.0902715,78,0,0.109748474,-0.39357914,0.39357914,0.109748474,1.307692308,1.846153846,2.230769231,16.37577155,10.09675502,2.24462316,-2.225336861,2.011206901,-2.435852469,4.754717223,-0.082538307,3.940087495,155.9600375,10.43072142,7.237794233,7.237794233,6.023274468,3.72000323,3.72000323,2.729734928,2.729734928,1.56617632,1.56617632,0.776475751,0.776475751,-0.76,563.9822885,12.24,5.812276228,4.131809784,75.16559828,20.42610958,18.31189916,0,0,0,0,5.008912524,0,0,4.907065244,0,0,7.047671983,18.43752309,20.42610958,0,0,5.008912524,5.285884721,18.31189916,20.19931035,4.907065244,0,0,0,0,0,0,63.94623162,0,4.907065244,0,5.285884721,0,0,0,113.59,24.91878113,4.907065244,0,6.544756406,0,5.008912524,7.047671983,0,0,5.285884721,20.42610958,0,0,9.873620008,38.9171068,0,0,0,-4.241572184,-0.862911234,1.313756614,1,13,4,7,0,0,0,0,0,0,6,4,7,6,0,0,0,0,-2.3254,43.5312,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,9.873620008,-1.491481481,9.873620008,0.20662037,0.278523624,194.187,180.075,194.0902715,78,0,0.109748474,-0.39357914,0.39357914,0.109748474,1.307692308,1.846153846,2.230769231,16.37577155,10.09675502,2.24462316,-2.225336861,2.011206901,-2.435852469,4.754717223,-0.082538307,3.940087495,155.9600375,10.43072142,7.237794233,7.237794233,6.023274468,3.72000323,3.72000323,2.729734928,2.729734928,1.56617632,1.56617632,0.776475751,0.776475751,-0.76,563.9822885,12.24,5.812276228,4.131809784,75.16559828,20.42610958,18.31189916,0,0,0,0,5.008912524,0,0,4.907065244,0,0,7.047671983,18.43752309,20.42610958,0,0,5.008912524,5.285884721,18.31189916,20.19931035,4.907065244,0,0,0,0,0,0,63.94623162,0,4.907065244,0,5.285884721,0,0,0,113.59,24.91878113,4.907065244,0,6.544756406,0,5.008912524,7.047671983,0,0,5.285884721,20.42610958,0,0,9.873620008,38.9171068,0,0,0,-4.241572184,-0.862911234,1.313756614,1,13,4,7,0,0,0,0,0,0,6,4,7,6,0,0,0,0,-2.3254,43.5312,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,10.59835215,-1.094590918,10.59835215,0.051240867,0.399413178,178.184,164.072,178.0841235,72,0,0.33424218,-0.461328853,0.461328853,0.33424218,1.416666667,2.083333333,2.583333333,16.56682441,10.42027559,2.082199182,-2.055550888,1.860457592,-2.210991196,5.732121167,-0.153611174,3.1432375,122.9651429,9.397341225,7.024949456,7.024949456,5.680739213,3.714725754,3.714725754,2.179450009,2.179450009,1.048728048,1.048728048,0.488397392,0.488397392,-0.65,378.3257432,11.35,7.023795339,6.085606432,70.90598378,19.6867807,12.71084835,0,0,0,5.969305288,0,4.794537184,0,0,0,6.9237372,0,19.82064589,24.48131788,5.969305288,0,0,0,13.02770359,26.42752786,0,0,0,0,0,0,0,48.71385432,14.26826309,0,6.9237372,0,0,0,0,75.99,12.07327168,4.794537184,0,26.42752786,0,0,6.9237372,0,0,4.736862954,14.94991774,9.358525132,0,10.59835215,16.95847729,0,-0.664260676,0,-1.094590918,1.843497024,0,0.857142857,12,2,5,0,0,0,0,0,0,5,2,5,6,0,0,0,0,-1.0807,40.5446,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
389,11.01430556,-1.086226852,11.01430556,0.360046296,0.449343273,158.157,148.077,158.0691422,62,0,0.321946419,-0.393372292,0.393372292,0.321946419,1.545454545,2.181818182,2.363636364,16.2591541,9.981536139,2.434707439,-2.197723304,2.128020178,-2.490297075,6.065660277,-0.124977716,2.839434387,198.0040765,8.483127663,6.177923739,6.177923739,5.142994279,3.388689619,3.388689619,2.502022345,2.502022345,1.887985776,1.887985776,1.000171565,1.000171565,-1.1,326.1600154,8.001010101,2.501909824,1.069995707,63.77513277,10.423316,5.538925252,0,0,5.907179729,6.031114512,10.11132579,4.794537184,0,0,6.9237372,6.420821623,0,6.606881965,14.69560176,11.93829424,0,10.63357721,0,18.88348407,6.606881965,0,0,0,10.63357721,4.794537184,0,0,29.19062885,4.794537184,0,13.34455882,0,0,0,0,78.43,17.47721949,9.589074368,0,6.606881965,6.420821623,0,0,6.9237372,0,10.63357721,5.106527395,0,0,21.64701389,13.25662037,-1.086226852,-0.451388889,-0.536203704,0.389953704,1.363564815,0,0.666666667,11,3,5,0,1,1,0,0,0,3,3,5,2,0,1,1,1,-1.0331,36.7822,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390,9.088287037,-1.429444444,9.088287037,0.663518519,0.326215781,164.157,152.061,164.0684735,66,0,0.183434833,-0.387606034,0.387606034,0.183434833,0.909090909,1.454545455,2,16.63496259,10.00252094,2.401233802,-2.360840989,2.181807246,-2.559495628,4.855885884,-0.277151272,2.625358332,124.9343323,8.593858127,6.083854018,6.083854018,5.03658126,3.414883682,3.414883682,2.703541798,2.703541798,1.827001623,1.827001623,1.029290852,1.029290852,-0.2,256.3467848,8.892592593,3.040025637,1.520844812,63.84861068,25.16297253,18.31189916,6.290026729,0,0,0,0,0,0,0,0,6.9237372,0,6.103966388,25.16297253,0,0,0,0,37.62962948,0,0,0,0,0,0,0,0,51.13200186,4.736862954,0,6.9237372,0,0,0,0,90.15,30.70589228,0,0,0,0,0,6.9237372,0,0,4.736862954,20.42610958,4.67662037,0,0,35.97768519,0,0,0,-5.990601852,1.502962963,0,1,11,4,5,0,1,1,0,0,0,5,4,5,0,0,1,1,1,-2.1938,34.5742,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,10.86800926,-0.709814815,10.86800926,0.153537415,0.46130787,174.2,160.088,174.1004423,70,0,0.309097929,-0.394242912,0.394242912,0.309097929,1.416666667,2,2.333333333,16.25326116,10.22140162,2.142018325,-2.118813744,1.872588506,-2.442493801,6.345764327,-0.139036838,3.89349247,166.0344236,9.560477932,7.255274008,7.255274008,5.650595668,3.786754553,3.786754553,2.340331759,2.340331759,1.481695123,1.481695123,0.641278681,0.641278681,-1.1,389.6729308,10.9,5.537596215,3.337834265,71.14590603,15.7401046,0,0,0,0,11.81435946,9.589074368,0,0,0,6.9237372,6.420821623,7.047671983,12.64872279,14.69560176,11.81435946,0,10.63357721,0,19.38639965,13.65455395,0,0,0,10.63357721,0,0,0,36.61728163,9.589074368,0,13.34455882,0,0,0,0,78.43,11.81435946,9.589074368,0,12.64872279,6.420821623,0,7.047671983,0,6.9237372,10.63357721,5.106527395,0,0,21.54235639,13.23470333,0,-1.4025,-0.338148148,0.596462585,1.656995465,1.376797052,0.714285714,12,3,5,0,0,0,0,0,0,3,3,5,3,0,0,0,0,-1.3805,43.3742,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,9.916666667,-1.787222222,9.916666667,0.478958333,0.409533699,192.211,176.083,192.0997736,78,0,0.186825346,-0.393262129,0.393262129,0.186825346,1.230769231,1.692307692,1.846153846,16.66343525,9.765546159,2.658696896,-2.383217142,2.446107915,-2.60176868,5.126989998,-0.18538588,3.10996306,212.5799258,10.49156383,7.981559723,7.981559723,5.688487257,4.103695182,4.103695182,4.078914654,4.078914654,3.169652895,3.169652895,1.442836318,1.442836318,-0.2,498.5961797,10.878125,2.647645429,1.120675606,76.57849491,25.16297253,16.80315243,6.290026729,0,0,0,0,0,0,0,0,20.7712116,0,6.606881965,25.16297253,0,0,0,0,43.86439076,6.606881965,0,0,0,0,0,0,0,50.12617071,4.736862954,0,20.7712116,0,0,0,0,90.15,29.70006113,15.31958218,0,0,0,0,20.7712116,0,0,0,9.843390349,4.934027778,0,0,37.95768519,-4.838726852,0,0,-1.500324074,3.530671296,0,1,13,4,5,0,1,1,0,0,0,5,4,5,1,0,1,1,1,-1.412,43.8302,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,9.916666667,-1.787222222,9.916666667,0.478958333,0.409533699,192.211,176.083,192.0997736,78,0,0.186825346,-0.393262129,0.393262129,0.186825346,1.230769231,1.692307692,1.846153846,16.66343525,9.765546159,2.658696896,-2.383217142,2.446107915,-2.60176868,5.126989998,-0.18538588,3.10996306,212.5799258,10.49156383,7.981559723,7.981559723,5.688487257,4.103695182,4.103695182,4.078914654,4.078914654,3.169652895,3.169652895,1.442836318,1.442836318,-0.2,498.5961797,10.878125,2.647645429,1.120675606,76.57849491,25.16297253,16.80315243,6.290026729,0,0,0,0,0,0,0,0,20.7712116,0,6.606881965,25.16297253,0,0,0,0,43.86439076,6.606881965,0,0,0,0,0,0,0,50.12617071,4.736862954,0,20.7712116,0,0,0,0,90.15,29.70006113,15.31958218,0,0,0,0,20.7712116,0,0,0,9.843390349,4.934027778,0,0,37.95768519,-4.838726852,0,0,-1.500324074,3.530671296,0,1,13,4,5,0,1,1,0,0,0,5,4,5,1,0,1,1,1,-1.412,43.8302,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,9.916666667,-1.787222222,9.916666667,0.478958333,0.409533699,192.211,176.083,192.0997736,78,0,0.186825346,-0.393262129,0.393262129,0.186825346,1.230769231,1.692307692,1.846153846,16.66343525,9.765546159,2.658696896,-2.383217142,2.446107915,-2.60176868,5.126989998,-0.18538588,3.10996306,212.5799258,10.49156383,7.981559723,7.981559723,5.688487257,4.103695182,4.103695182,4.078914654,4.078914654,3.169652895,3.169652895,1.442836318,1.442836318,-0.2,498.5961797,10.878125,2.647645429,1.120675606,76.57849491,25.16297253,16.80315243,6.290026729,0,0,0,0,0,0,0,0,20.7712116,0,6.606881965,25.16297253,0,0,0,0,43.86439076,6.606881965,0,0,0,0,0,0,0,50.12617071,4.736862954,0,20.7712116,0,0,0,0,90.15,29.70006113,15.31958218,0,0,0,0,20.7712116,0,0,0,9.843390349,4.934027778,0,0,37.95768519,-4.838726852,0,0,-1.500324074,3.530671296,0,1,13,4,5,0,1,1,0,0,0,5,4,5,1,0,1,1,1,-1.412,43.8302,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,8.90162037,-1.226851852,8.90162037,0.476851852,0.374716807,134.131,124.051,134.0579088,54,0,0.183432859,-0.387505109,0.387505109,0.183432859,1.111111111,1.666666667,1.777777778,16.6422796,10.15537049,2.382153917,-2.070348444,2.175322483,-2.30686435,4.818482652,-0.123675213,2.54375943,93.13111721,7.016507858,5.059290154,5.059290154,4.125897658,2.823351459,2.823351459,2.212949311,2.212949311,1.477091252,1.477091252,0.827270005,0.827270005,-0.16,109.1617784,6.953122172,2.224837104,1.065691256,52.68943482,20.05644514,12.20793278,6.290026729,0,0,0,0,0,0,0,0,6.9237372,0,6.103966388,20.05644514,0,0,0,0,31.52566309,0,0,0,0,0,0,0,0,39.92150808,4.736862954,0,6.9237372,0,0,0,0,69.92,24.60192589,0,0,0,0,0,0,6.9237372,0,4.736862954,15.31958218,4.641203704,0,0,26.41953704,0,0,0,-3.814814815,1.587407407,0,1,9,3,4,0,1,1,0,0,0,4,3,4,0,0,1,1,1,-1.5547,28.5674,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,9.028518519,-1.237268519,9.028518519,0.186666667,0.404845282,148.158,136.062,148.0735589,60,0,0.183192086,-0.390121603,0.390121603,0.183192086,1.3,1.9,2.4,16.62698611,10.03975462,2.326750635,-2.318736032,2.172206554,-2.467040939,4.772356919,-0.242419859,2.487265641,104.3154438,7.723614639,5.766396935,5.766396935,4.609060905,3.306514707,3.306514707,2.63090559,2.63090559,1.631536042,1.631536042,1.04361334,1.04361334,-0.16,153.1815603,7.941626016,2.836692171,1.461900826,59.05437693,20.05644514,6.103966388,6.290026729,0,0,0,0,0,0,0,0,6.9237372,6.420821623,12.20793278,20.05644514,0,0,0,0,37.94648472,0,0,0,0,0,0,0,0,39.92150808,4.736862954,0,13.34455882,0,0,0,0,69.92,18.4979595,0,0,6.103966388,6.420821623,0,0,6.9237372,0,0,20.05644514,4.814351852,0,0,26.8537963,0,0,0,-3.069259259,1.734444444,0,1,10,3,4,0,1,1,0,0,0,4,3,4,0,0,1,1,1,-1.1646,33.1844,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,11.24259259,-0.972175926,11.24259259,0.153935185,0.554019459,195.178,186.106,195.0643911,74,0,0.261307227,-0.365573756,0.365573756,0.261307227,1.285714286,1.857142857,2.285714286,16.15586999,10.08645936,2.16669629,-2.022135562,2.029228639,-2.295598055,6.053393225,0.09655502,3.610789308,461.3895755,10.87831518,7.456795679,7.456795679,6.43042811,3.767072974,3.767072974,2.798651089,2.798651089,1.679801736,1.679801736,1.127605084,1.127605084,-2.11,931.2928413,9.974104289,3.328126168,1.631204048,78.91022514,16.45131348,5.563451492,0,5.907179729,11.46644662,0,14.38361155,0,0,0,0,12.99010427,5.693927995,5.563451492,9.589074368,11.81435946,0,4.983978521,11.46733495,6.9237372,0,33.24100213,0,0,17.02660185,0,0,0,16.79833798,0,6.9237372,26.40990535,10.86090425,0,0,0,119.04,22.93707785,14.38361155,0,5.563451492,5.693927995,0,6.066367068,6.9237372,0,4.983978521,11.46733495,0,0,35.33889267,0,9.109566327,-1.82587963,1.309351852,0,1.568068783,0,0.125,14,5,6,0,0,0,0,1,1,3,3,6,2,0,0,0,1,-1.11888,48.8355,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
398,11.20296296,-0.677034203,11.20296296,0.015462963,0.478811797,194.15,188.102,194.0439901,72,0,0.326881251,-0.304982079,0.326881251,0.304982079,1,1.714285714,2.428571429,16.15688511,10.42226719,2.041634021,-1.952451915,1.922721835,-2.258111581,5.666520632,1.010922764,3.113300903,662.9148472,10.29252874,7.171958467,7.171958467,6.5753874,3.809586031,3.809586031,2.783192829,2.783192829,1.764119642,1.764119642,1.099412921,1.099412921,-2.18,1472.843017,8.419687014,2.656090913,1.145872197,75.84116799,4.983978521,11.34110522,5.516700718,0,11.11853379,5.689743398,19.55703141,9.778515705,0,0,0,6.9237372,0,0,0,11.16387794,0,19.93591408,0,6.9237372,0,36.88581674,0,0,16.80827719,0,0,0,19.93591408,0,6.9237372,5.693927995,14.38361155,0,11.16387794,0,111.47,16.80827719,14.38361155,0,16.85780593,0,0,6.9237372,0,4.983978521,14.95193556,0,0,0,43.52798706,0,-1.50300737,0,0,0,1.475020314,0,0.142857143,14,3,7,0,0,0,0,2,2,4,3,7,0,0,0,0,2,-1.39188,48.3421,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
